Product_id,Selling_Price
HMBEJCMH78VJF3M8,4425.263178823813
HIFEB7J3GSTVN5XJ,10677.710608120007
PBXE6ZHNGZREWWHR,4768.08993914
PCSEAKVBNXFGZBKB,6789.436430840004
BRAEBBMQQNZ9RZWR,5771.446912710001
ACCEGKFCXHZZH44S,741.6146415120003
SHODXQRRGKZ74U9M,4332.04152046
DREE2Y6DVEKVVQQS,4499.765239083333
PBXE8ZHHG5Y525BT,6863.149579520009
CTTEH9FXZHGFKUA3,7963.7188824700015
ACCDXFZXGQTBTM6N,3546.506376229998
NKCE9PFF3TT4KSQJ,8067.315327580003
BRAE6NZAZK77HXZK,896.9106321150005
NKCE4TV42BHDP63U,3427.4174447500013
AIREDGGD9RJPZGYW,5578.49770011917
PCSEDAPMHR2HNHWP,8289.703921760001
PACE95FMAFXHZB5C,4521.717502162035
WATDG4KP445AV5XC,13632.450441480005
ACCE9EYRRNZYZUBG,458.71725061650017
ACCE8XZMAHNC8JVS,631.5133127569999
SHOED5DCSTQKZCGF,3720.8274220000008
NKCE64Z4NGBHNAY7,3545.445126440002
PBXE8WQTZ5GA2YYQ,775.1206318199995
MUGEGZUMGYAPVSZH,4522.310612229998
PBXE4RB3Y3GXWPFV,726.9271285994996
PCSE2ZFDJJGFNHC7,695.8835427674998
CRTECN2QT5HKHZ8F,4827.5309375900015
MUGEACY8Q7ZYSTN8,1566.8641748199998
ACCEGG9VGRMQGHRD,7320.626434490005
PCSE76X48PVSDDVK,1056.1516869900004
PBXE6677X2D6UFZZ,5744.606111189998
WCKEGGGD2TXHHTJC,301.1414334945003
NKCE7MMGF4PPGNA6,2964.8809764900006
CRTECN2QYTPHK5YQ,4981.9058000979985
OIDEJFCWMMR6JQBE,5667.384424910004
WATE5HFY4MJX6CHD,5168.106918169999
DREE4FC4TAR8M5GN,1371.8604443684992
HACEGPF9DZVUZBFY,7897.78465938
PBXE4Q7YF5KUYJYW,11387.12206539
SHIED9YEH65NSA8N,10416.756547399997
WATDHMQJ68MVBRFV,13545.933447590007
HMBEGWTFEV4TF2RH,3263.7060437599994
SHIE2FH7YTVDHFGT,3068.6682290699973
CRTECN2QYRY2KWZF,4462.3341701300005
TSHEDJXPN4HNT2UP,6066.584129200002
SHOECZH5WGBZHZES,2616.1844030633306
NKCEDCT9MSAYG6H5,5373.9677114900005
SOCEGGVYBTZPKXVP,4573.420852139996
PBXECARAQBCDSAZW,3348.6943959400023
CAGDU85YDHP9ZJH7,2232.2399836900004
TCVEHSMFEGNCAGYN,5021.3268060699975
RNGEDAPFZ2GKRUER,867.0234041415002
CAGDY9Q7HSNDHGFC,3756.1863048499986
NKCECKHYZVHBQU9F,487.88424278100024
NKCDQSVCRH8W73GF,6653.079138579999
WATD9H76RKGUUZHY,14035.751770060011
NKCE5HYVDQVATMKF,2006.1899387950014
RNGE9GWMKVHGEYZG,4222.873693120753
SHOEAGUMMWFABHUT,3359.2645284600007
SWDEGZMPYQGNEBHG,5069.2985186299975
TOPEFDXSHZPHCUAU,9131.221941461668
CAGDU85Y85GDJGUD,1130.3246750999997
CAGE4BQXK3FSTRRS,3309.4644371766685
CAGDZVGTV3SMMMBY,5290.722468219998
BEOEGXRVQPCKJHYC,3510.0229597900006
NKCE9YFBBYBM88DR,3223.3067706924985
DREECZGZVWGQM23M,4094.74126316
PBXECYF3YHWYG4UN,353.58567538200003
WATEBG8FGBPUPKCV,5051.979967049998
SHIEEJG9RRDUH9XG,3343.567505699999
CRTECN2QXAPEWXSF,2679.3880048299998
BRAEE6YMSYPNCUX3,1303.5837152400004
WATE9MVXJXHZHEJU,3445.5631073300015
RNGDREYRQQGZAPQM,5638.706413250004
CTPEGGFSNDQFAAVE,3424.1621867799972
NKCEF2RFAPHSHZZZ,3990.2582735224987
TOPDYAZZG5NU7ZBZ,7146.083537200001
PBXE7QPWMSS5XGPZ,251.49714693899998
PCSECV3FHFAQ9T36,12098.210008420003
CRNEJB4NBT9BTM84,5112.804127979998
TSHEHU5RFJCTJKBV,6812.374105489999
DREECZJC3XBKGDZT,5500.548454830004
SUDEGGATGYXA9YBC,12312.390948039998
BRAE8WYHTVZMFFHS,5680.436348670001
SFFEGZBXTYFSYJQA,4269.724554583001
ACCEABVYXNHCT8UE,5427.954314790002
BWLE6SJE9PXGV6DD,953.955891386999
NKCDYQ3RHYREHHYV,3872.9026735514276
NKCECDCRWDMZEH2Z,2999.2833496400003
SRTEH2F6HUZMQ6SJ,6824.320217870002
BRAE6KWFGZFXKPPB,3607.206654959999
HACEJQY5FQRZZUGM,8391.18747646
CAGEYUXVF2FNARKD,3202.981048169999
NKCE7M3QTHTCGVVF,4076.5302836200026
TOPE8PBFNH9YNHFK,5067.6241488999985
BRAEDQFRZS9QFYTQ,1357.8803502700002
HMBEJCMMQR2JHFVP,2051.8950554800003
ACCDRFVG52PHVRSK,7577.666348229997
NKCE7MBR4QRBASDQ,3271.9270715000002
NKCDWBPZNZU5K2QZ,3428.246070929998
BRAE8HMQATXFHFGZ,3559.7043420199993
MUGEAGGKEGCPWWPN,3483.8001593000013
BKPEGXYWWJPETZZA,5317.927812489996
SGLEGBV6ZNUJNJS9,6006.4974745200025
CAGEYUXVAKNKDUUV,6489.3038305149985
NKCEDH9ANZGDAUWG,3102.392737
NKCE5EHJHS38BUWB,3434.641822989999
PBXE9YWGRFUQXHQH,12727.224818120001
SHIE3QDHP5RDGMZY,2621.3743188000017
RNGE9HDVMPVBYPGJ,3311.60243379
SCHE4YSTCUUSJWCK,2018.0551375399984
SNDEGGTV9XERMGHH,7244.0825894
PBXE92XFUMB7QWY6,8455.364841680006
CRTECN2QYK2R2PUS,4082.1046826999996
TOPEEEPVYHHF9HGW,3333.0026747500006
MUGE8F5RDEYMH4YH,3875.4565544079996
NKCE52CSJ2GUY64G,1366.68615322
SHOE2K68QHZ3DWZF,3845.559662053999
DREE9YJHZZHWHAU7,4025.1468535400027
NKCEACYSHS4MGKGY,13127.475752779997
CAGECT64KH6CZVMR,14209.956412670012
WATD9H76RG5FQT5Y,14418.588661820004
NKCE5UY97ACC9QAZ,503.0975456759999
LJGEG6UPBW8GKPRD,4580.364347520001
PBXEBFGFRM5797BZ,4593.50390148
RNGEAY8GRWYMYSAK,5105.389270469999
SHOEF9G8WTWGAAFB,3694.348076530001
PBXE5ZJZSAC73ZED,8586.957564200005
NKCEYYX9HJWJXAA8,3513.7770664700006
CAGDTFSHTF6TRBFZ,4498.614958761902
PBXE6E6YDZDNVKQH,736.1177218399997
TROEGNQDQNGN99PJ,4418.740592599999
CRTECN2QXC68CTUM,6205.062506689998
CRTECN2QZNXTGGXG,5362.520350230002
VANE4VND2XHZRCNT,942.5783488169996
NKCE8SESMHF2VSRM,3754.350363354999
SHOEBYY4ZDWGQGEW,7738.297898790002
NKCEB7935AJSADGR,3840.326738399998
SHIEBAXYS3FUTX8Z,6483.148829030002
NKCE2YCPKAPWDH8C,2918.5922225700006
FABE92NVHZHSFHGT,3376.6820835688895
SHIE93YGTRAV6XTW,5686.296557021431
CSOEGTPR39XZHZJY,4952.359066767998
WATE5HFYHPFHRCHY,5014.909412720001
BRAEBHCHY6VVRNRQ,1832.2913860000003
NKCE5QPMUZRQFDAZ,1869.77290078
NKCE9ABEE5HDWZSM,5897.949189919999
SHOEJCZ28JFRY9RR,5911.12222696
PSLEAVTQQXEXZYYZ,4776.573361253998
SHOE66V8UMNGZKYM,933.0696633199998
SHIE5HBGWKWJWFRA,3791.318867500002
TOPE4HXDZHPR9K2C,1705.3966826500016
BRAEBCTWGWYRWXHC,5436.537225610004
TOPE6ZCJBVZY3HBH,5021.813937370001
CRNEG7BKMFFYHQ8Z,4796.928694615238
SHOE7DJBEPYGQPHF,3811.5762294999977
ACCEHY86UG6B63AZ,4725.5409547399995
BLBEJR23J2CTPFAU,6138.1987637400025
ACCEEV5V5VD5DR9C,806.5379828895
UMBEJZFHE285UEV2,6028.19765912
SHOEBN3FFYG75P3D,3005.22209386
NKCEFGFURYNWH2DR,3899.481106949998
ETHEJG7NW4M4AFCZ,6870.307840729998
SWSE9UH4KXCHZHRJ,3484.0928374900004
CRTECN2QZ7XUGBR6,4225.7723946999995
BRAEDNX2NHZX5PKN,9804.410775489998
BRAE73KFJGNSP2NP,2056.827106390001
MAHEDFPZVKF79JVQ,3962.5181067607145
NKCECRQY6MGHBPQ3,8859.52079967
CRTECN2QYYWUXHRP,3169.9957421099994
CPCEKY4TKBYFE7PH,5703.067385151429
TOPEA8HNSZB8VGUR,2339.2328893700014
TOPECJZ4ZDXQZB4A,5252.307311650001
SHIE92XGJHG4HH5E,6215.7234945750015
CRTECN2QVSZXUG7X,4997.991375349999
BRAEBBYRUSRHZD34,7530.527799310004
IFPEE76BG92E5SVS,5672.020696830007
CAGEBZ7UGCZZHVTE,232.96310897549986
CAGE3GFTPMNXPZAG,767.9230602194998
SWTEDX3KRCTNHUGY,5885.4212193
BBAEFKXVXVM8SYZW,7184.499679709997
PENEGZ6RHFWHX7JX,1515.9381022099994
ETHEGFZFQT7ZCH3U,3065.460450743997
TOPEE2FFAXQGSUZH,5372.551991304998
CRTECN2QWAGCHYGC,3870.679562053928
SNDEJGWQSWNHXXA3,11917.156783840004
BHGEGTAVKNNCPUGG,13545.710389289998
BBAEGNUNHHZEYSPD,494.971705047
NKCEANMPZYMHYEA3,414.9881031234999
RNGE88Q9FH632SHU,1152.0071154209993
SNDE7PY9TG8P7YYR,814.8964246400003
SNDEHZQ7YZAHAZYP,4772.395123979335
CRTECN2RDAKXQHYH,3583.1004332700004
SNDEAVZ4MSGYFBUD,1572.604599763499
RTRDWBPC23ZAYMSE,10400.519602400009
PCSDYQEW5ZMFBVFQ,11112.06129168
DREECZJBH8KGCZHT,8389.493895489999
CAGED654SQMMADH7,2035.78183289
MFLEYGFH8PFBVRDG,5022.874137791424
SHIEBWNUURZ8BWDZ,4176.198706490419
BRAECTFYXKNAVFAN,5821.926797970002
BRAECBVGHCB2FN49,4781.0365637
SHOEHX7CGSEMUENU,2607.8451169900004
CRTEB774NHSDW3DV,2350.13252432
VLBEGZ7SZFZBUGBZ,6071.6856674599985
BRAEGJFXGYFPGHYG,4777.6878007499945
ACCEGKG4S4B7QGGT,1926.3041194299983
BBAECKHYXGE3VJXB,1678.539154807779
BBAEDVYSEN75YZZ7,6576.622222189999
RTRDYZCGGJFBU6XM,3335.1337949799986
CAGEBTJBB5X8GCF8,842.6355587445001
HLUEJQ3UVGNXSPZG,7804.818289069998
NKCE8RB5WSWKJPFR,4003.516051429998
BRAEDFYYKNGBGPF3,6709.676951010002
SHIE2CAJP6XBWPU2,3763.497036609997
SHOE2GUJW6XNFG3W,606.611243139
TWCEJFXHGDSG5XZV,6636.9203993799965
NKCE9Z2JYUYZ2JZ3,10390.56525183
WATE54YZWYXR6Z7J,2365.328884238996
SWTEEYFFFRWGKZR5,5766.7081682800035
NKCE6NHRGQJHWFDK,4943.854644400002
NKCEYM3B6ZP3YSQQ,3644.5657745800004
PAEE8AHWJWMDAXZU,7737.427656400001
RTRDZK8XCUEKZDFZ,602.3438040389997
TOPEHZMHJHEMRDHY,3044.9305068999993
NKCE9AZMPE3PJPEW,651.9292859715
BRAEAR7WUYD3CZAT,2562.780565860002
BRAEG7AYZAQBS3EH,6234.305872199999
BRAEDQEEYYH4WRQK,4834.613180949996
BRAE4F8NCQJFTGEZ,5740.605953290007
MUGEACY87HUCUYCD,3719.89457984
BOTEDSEN9ZSFUUAQ,753.0503117430003
WATE3GEYE8JQT7WM,5821.010840840003
TOPEB96CYHMPMDKH,2571.1943281799986
NKCE5QGT7GFDSUZK,1904.1584852300005
VESEGZRVWZEYTVMG,6861.538221359999
SCHE4YSTHJSYEJHJ,3030.5680933399976
KLSEGT5ZUGR9FQXE,6363.472724019997
NKCE79CGHYMSS7GH,3276.5826752499984
JEAE8CZGJ8PGGHRQ,808.3075260839994
SHOEC8QGWFF2VXAN,2986.798273909999
SHIE6G75RNDQSGUQ,1995.2635074800012
SHODZ5YHTEHZTR3V,4163.848123064998
ACCEKFVVZJMTYWPK,3789.5620041700004
DRPEHGFFGQTXK3E3,2933.616281549999
CRGE4XJBHZGHJYGU,7065.578886620001
NKCE9Q93F3HJYGZT,311.00795077200013
SNDEGJFV5J8CTGJV,8263.63541758
SUDEHYGUMT6UGYAR,3393.8399571949976
RNGE7M92HQECSUYG,6617.513229139999
TOPE7ZHYDE2MKNHF,4037.4835883400015
NKCEBHGBEABMWDKA,5392.934673109998
PACE7ZNHBP4FASAQ,2668.172634129999
NKCE7A3XXTTBHHC6,3958.7094775600003
WCKE2TFYTHBHTP5B,5177.318986289994
BRAEDTPDZSCRZCYG,5543.717039629996
SHOEBKEYSKS87GKG,3717.795959640001
CAGDUGFYGG2KWWK7,10488.248480409999
SHODZDAE6FKCC8AH,579.1071405644998
SGLEGBV5STVHGKTD,5699.233378560003
RTREBVK9HX8XJH2T,340.3653954989999
PCSEAKVBGC7CJQZT,10512.722254019996
MATEB88T7MVJGSG5,5596.905674690005
WATDJYPXKHPPNGQK,7638.111518949998
BRAE8QNFFGWGG5MY,1895.024500799999
NKCDWBPZZSYWKHE9,1947.2816594599997
USGEJPQHT8YPZ7D8,3199.078791719999
NKCEFKBYHXQ8VVF8,454.4387052405
SHOE4JCEZDRSHC4S,3149.15333954
ACCE9E2RT56M3GSU,4471.023050689994
CRTECN2QXQGJ7JZD,3698.197769109999
TOPEBS26V3JRYSF3,740.980490364
NKCECZNMRRVZ9YWF,267.301837968
CAGE75QCGVXYV78T,2912.4530723100006
WATDG9F74GYWEH4U,1850.5022414264997
BRAE3WVQPYSZ54FF,6909.104146030003
SWSEBHCP9JC4GQKT,4518.213527181999
MUGEBJ7XAFVH25VD,2122.0121622899997
LJGEATZRDCFAJGYZ,5720.764976949999
BRAEBXRB8GFZ6HM6,4321.862149470002
RNGEDAPFZWSSMHYW,1128.343992070499
DREEHFABXP5AUZA8,5227.154865179997
RTRDFFYGJ4GNRSHQ,9859.740206939994
CBREFYM9TSSUHJSQ,2780.4047719199984
PBXE6EF4PSJX9WXH,4056.650536039998
CRTEHSS9UZJZYMZD,421.0074322635
DRPEHYHG9YYHD2HH,4429.490266159996
CAGE9AGR4VWWTDY4,7824.342133059997
AVCEJCJQWBYMNPGU,2072.02253843
BRAE7T3WADAJU4ZS,2081.1983024666656
TPYEGGUFSKXJFYY5,6970.639261819999
SUDEHYGU4GE9UCXJ,5716.32346906
FABEB2TXH4MGQC2H,5045.7396794374245
NKCE9G2BZAGKXPGY,4523.1412915719975
TOPE8H5DJWGAY2CD,9488.617936180004
BBAEGGF3HF3ZPBVG,1669.60884104
ACCEC87TREZYJJPE,6554.493418320003
DRPEHYHMEZHDYRK5,3868.9173378200026
NKCE5VAAPVP5DGMZ,522.0776969549997
NKCEBZN92EJ7PDFH,3279.6818450000014
ACCDXFPYT58AGGAF,7052.708094699993
MUGEGZUHX744RFEN,5671.916790651428
RNGE8Z3KSHGCMSCP,3078.6506385500015
SHIEYZ3F3QWMYNEC,3249.807175360002
SHOEJCZ2JNGJSPEJ,8127.694311099999
CRTEB774RSGGQZ9U,3411.4623174499993
BRAE8AJZW5QBNWAZ,2273.08537493
CRTECN2QZ8CWZEFZ,5588.2314663800025
SHIE9FMZAH4U4H6Z,444.3965584395
CAGE68FFYRMDRF3X,8890.216760060002
NKCE3GNVPGUYY8AZ,3342.892512479999
PCSE4ZQ8TRUZDMEU,1216.1225330500001
PACEC89YGNYZCMC4,806.2071756100001
NKCE9YX24KHRDNHG,3124.87756369
FABE88MGUBPCQWR8,2478.44947387
ACCEH74HAGTY6W8P,865.1759509604998
NKCECGVARVRMARSS,6554.412972010003
CRTECN2QZXFVEPGG,4104.389546260003
NKCEC8AZQUFGUXGH,2125.1706779899987
SHOED6C5ZGCBKTP2,2786.043736519999
RTRD7HN3BBE7G9YT,3588.5194601099997
ACCEA8JPDNTF7NZN,1706.9748571919988
NKCEBHGBAFBCXXYC,988.2990180500004
PCSEC86VGEWVKHWZ,13959.25911301
SHOE3URGYEVZ55GD,3025.2181152899993
NKCE9PFFQHU7GTU7,9575.427177949998
CRTECN2RCH9CG4SA,5881.77541738
TSHEHU5RWUGEAJFE,5368.651211459997
PBXE92G5YEA7JAHZ,5075.762595069999
ACCE8XUCYRB9ATHZ,4273.6823441199995
CRTECN2QWEDYMDNQ,611.7471791899997
PTPEYCF7GZU2T54E,2255.3319881300004
SHOEC9FZ3BAF7ASF,4156.79154926
CAGE7DSFQGVEGHC8,6159.754766179547
SHODUMFYWTPDYNX6,5180.070730365001
ACCE6P3BBZD72UJ6,833.0962576589995
NKCEFG3CHGEHMRTD,3118.3630747899983
RNGEDAKBYYVCFWZP,7488.586622849997
TROEGZ65YHBQKG9T,5785.17972156
BRAEDSKCXVNYXGA6,1512.3427239540003
NKCE9ZVGMHZVTF2D,4616.42697149
WATDUKHHH4SQXDAK,5256.688945219997
CAGE745BJ67RZCRR,2617.3404149400003
PCSEAKVBNSFWGBGE,1234.4476914839997
TSHEHV9TPRUBUENE,4550.172639028097
SHOEY8RMVZV3UY3A,3929.4514473157155
TOPEGWUTW6GWYSBE,2262.1664103499998
ACCDQDYBYVQZNHCH,8848.751961390006
MUGEBFGF6MDQGHBG,4149.490912980002
CAGE6HHHUHFQSAPW,480.598973343
RNGE7GVYAP66GRDD,4168.447537451251
PBXE5SUCYEBBSFXJ,10420.523736250001
BRAEBBMQZBZHCFAJ,4465.227943308723
BRAEAC839PBQV9KF,1131.672974509999
BRAEAW9HT2EUZD3X,2095.7561607899993
SHIE2QTSMSXF9QAH,3647.381419790001
RTRD6FYYWFHEYJYE,5202.345344600002
CAGEFPY9ZSFFNVAW,9866.345086289999
ACCEGKTSGJEEVTZ4,954.4452482789993
AIREDJCGZN2HKZHJ,3244.1794552400015
BRAEA5MZ8VZHNGGH,7604.543734970003
CRTECN2QX53WHTKZ,2730.1671712899974
JWSEBCY4HDWGJZBT,1404.787273378499
BRAEB2ZTVYY3UKWA,1883.5517580219996
WATDZMBRPYAYTP4G,7235.191510980001
TOPE7WAUFEYYDXKG,10229.821081999997
TSHE4DTF53HPYMU4,4176.544585395452
BLAEE3YXZGWWT8UD,6396.19607069
RNGE7M925YCWZZRR,6763.173750210005
BKPEGXWHXG4GZWET,1103.3727149800006
RTRE8GJUFNETVUMZ,5259.47665284
SWTECXPHFVTHWJF7,10984.797639019998
SHIECKYBNNY2BNZD,4302.610106940002
WATE7GP3JZMFEGZG,10937.199711479996
CAGE68FFHZRTSZS5,4299.967010260001
ACCEGYP2TMX2NUPH,5705.149241020001
NKCE9YFBBNJ82UVB,4157.099426022853
HMBDRUCNJSJQRRGC,6709.961593169995
CAGE3GFTQ3UHZ4TC,846.7272055035
NKCDTAXF2EYZ7MP8,2920.6147140099984
LJGEYSUNTPQZG4ZG,997.7978507075
TOPEGF4KEGGVMSXX,5317.918443054998
TSHECQKNFFER2ERM,3780.8669738499984
PBXE9YWGTS7NGYKT,2088.6044466149992
WATDZ5HGXEYDHBWD,12776.806766210013
PRCDVFAFM2FPJBMZ,1711.9523180900007
PTPE2F33QGYXMHGW,3951.6494273854996
KRTEJCZ4M7FD3NJS,2710.80825565
NKCEAPCYFBP4UJ3V,3163.698745920001
CAGEBTJBRFGAUQQB,5137.244514099999
MUGEAGGKZFYBUMP9,2534.9998791300013
ACCEAZCVGGGWZGKU,799.9151357939994
CRTECN2QVV7UJQNH,4908.864100109997
NKCDXEGWS7VWXSEJ,2921.109061259999
NKCDY44FMPNQHFFN,1384.7889603735002
NKCE8JXS2AAKUGGD,3703.4335759799997
RNGE88FRWWZECGGM,6874.233302920002
BRAE7GU9K3E2PWGC,377.6604263700002
VASEHU9W3N9RDPGZ,7312.035071329999
PCSEC86VSX45XVZS,12562.94651643
NKCE49ATF8BFHDVP,1537.2367792949997
KTAEHETVCXXZRXGK,10346.719187580002
KTAEHE9HAED4VUQB,5487.626036970002
PACE472CMNPGQY2W,2712.5028478399995
NKCEAPCYFTHYVARD,541.2870965445001
SHODPH4GZWVXE5RB,960.4605699434998
BRAEB3KBY393GUHA,10571.567718510003
BRAEB2S8RZZRXMT3,2306.10280992
PCSEAH5WWRYGEVGZ,7599.143207489996
NKCEAVZ3C9CRDB6Z,357.5955644205003
RTRDZTF9URF2UFPF,9254.716230110007
CAGE6HYJDNZJVADS,4676.454337733335
SWSEBHCPZGHMBKJY,3740.208693700001
ACCDQGVSDZ92ZWGW,2988.999290426667
NKCE4CSZUZWHUTFS,421.61900627849985
ACCEGKFHRFGN6XZB,848.2783492965002
BRAECGQ4GW73HJFV,978.8768183350006
CRTECN2QXZ9ETCGB,3738.7266424299996
MUGE6A5HZUJ924WH,2464.9860928599987
BRAEE6YMK83RB9MZ,886.3930120905002
TMLED6G5MJQGNZHS,4598.520768734499
NKCEFGFUZURHNH6R,3009.667356369998
NKCE7ZPRQX9SBZXN,2413.961018259999
VANE3KUFUXF2CVHU,5314.267938404997
NKCED6EYN4ZPK9AA,8140.776967060004
RNGEDF5HDGKZGA3T,1221.1159947240003
ACCEAZCVVFPBJAGB,1179.2262954779997
PBXEDCSE8CHTATYY,4562.982566512671
TOPEFYB6HRPPCD8R,6811.987669539999
RTRDTSBQW94HJ8VT,184.5375654975001
NKCEYGTGJ65HSJ9Y,2260.8367707
NKCEFFFPGEJSTBJP,459.29535945149996
NKCDYASFYGXZESTM,3299.681467340002
NKCE6SR4H3EHXWNA,3769.4386519900017
AUDCY8T7KPEG3ZZF,6101.831641413686
NKCDWBPZCHZEYT7S,3385.7453979900015
NKCDYARBFFBQYKFH,3710.1980603900015
TOPEBZYTWUYMJXSG,5178.2026703400015
DRPEG3ZH7GJFFZDM,6079.293357110001
SNDE6KNAQN3GFRQG,7532.887117830001
WFCEHYZMGJQWVVZU,5624.806017569999
ACCEGZ6BRBTGQWZY,4078.975714700002
CRTECN2QXH4N9WZS,2648.60865238
PTPDZYCEDURXTYRF,2062.46478528
ARPEEMC95HMYAJNH,5416.62403535
SFFEGKYYDWTZTEQC,4295.643200142334
PCSEC86VCFQYV6QG,6394.667023200001
BCHEHYMBZQ8ABUUY,1630.02360999
RNGE87FCQJ9GRKWZ,4886.077767812928
NKCE5ZHWX6Z8PBFH,2047.4993248400008
BRFEJYHNGYSX9T9D,3376.690809200002
TOPE7ZHYQFFHPCBX,4775.715208866086
CAGED6YFBH8NZQM8,722.1551097254996
STREDF58JH3GQZF9,2628.263541129998
BRAEA5MZDQKHUQCT,3302.4876958300015
MUGEBFGF6ZUHKH4C,613.02897616
CRTECYY4GFDJFKBD,4883.667330360003
WATDZRZGZAM7HDGV,6831.25953403
CRTEHSSCVTZ3DB72,1060.3677828119999
NKCDXZGUZKNYVXG9,11608.9684707
TOPEBN6MZNGGZEMY,10790.906851479993
MUGEACY8VQRMM4FX,2406.4939005
NKCE5UY9HQTQ8TBG,7532.944127946671
SCHE4ZYTVE8DY5PP,3499.801657809999
RNGE9GWPJH9MMNWX,5747.823688100002
CAGE8FG3CYVFG2GM,2721.253972059999
SHIEHXZMQPC4GT6F,900.8678804025002
ACBEHDU9Z9DGZP9Z,5260.986211159998
BRAE6KWFPZWJ2FHH,2051.1747021400024
TSHE8CAWEGE3CUPM,3665.6051454599974
SHIE9J6PFGP9DZAH,4102.324498760002
CAGEYFZWNCKDDXXQ,1246.5839844270001
JCKEEABZDWF9VU7N,7130.805715019995
SOPEJ7SCRS3SKFGP,4194.394703950003
WATE9MVXHMTCFZSP,716.4498602729999
CRTECN2QXMXFUYRD,1506.1867251700003
RNGE96Y49HCWGUGH,957.6245385614999
BRAE9RDQYNWZBYJF,1995.1486442799996
RTRECFHX3TDFD9SP,8201.667140990001
BRAE59YTMB36ZVFG,8109.394060879999
ACCEGZ6B9MYUTYST,6146.186911950002
SHIEF8DUHZJP8MVC,774.1908737474996
LJGEG52SCZ5WZBKZ,4592.296992490001
SHTECN9HDECRYPF8,6939.207477810002
CSKEH3JPF4EJVBSF,6840.032247989994
BRAEBBYRYT9WDJRQ,1005.1808268600005
SFFEGGJYFJWAV4HV,3623.9573741200006
CBKEHGUY3GEHDSFY,5495.324332830001
NKCE73V3DADAVHDU,3963.324065849998
TOPEGF6QDCGCHHXY,948.3563762099991
RNGE3YSWFWYYHNCA,5752.006525560002
NKCE8HSQJQBPRSGY,6214.368984400001
CAGDU9C3QVCBMQKQ,3510.0194446145006
BRAEDQDFMNC6MQZW,1154.3183903549989
SHOECB92BGNGSZGZ,676.6763362634996
DREEAVBXKQUUVJUT,4481.377719429994
WCKE2TFYZGPGDGGV,4262.945732709998
CAGE9AGRUGPHV5FM,6851.828566250001
BRAEBB6TT8GKVG8A,2189.267603264999
CRTECN2QUCSMF4SX,2867.02818554
BCHEHYUKDZZPZBH2,2362.6785686200005
BRAE8JUHJB794RZY,7312.303446320002
BRAE4DJMZCWYGDJU,5089.4087874299985
GLSEJGVBRQMYV7NE,6940.9518481099985
NKCE9Q93HRESPRBU,5912.254303500002
NKCECATQF8ZXGXJS,534.2887218720002
ETHEJG7NHGRFGHHK,11142.788252309994
NKCEASCZBAEB2Y63,2678.962897340002
ACCDSY8ERUYRYSUA,1311.4012163039993
BRAEDH76V3J4FBWQ,6461.727031443334
HACEGPF9FJFJQU2R,754.6645942889998
ACCEGBTPV5PPBHVD,5833.905325140001
PCSEAH5WCDGS8YCZ,2685.495402169998
RTRDRUZCPNJ3MTAT,535.5327873134997
PBXE68H4WBX5AFCH,3229.8555461899996
RNGEHFDYHVSR3SMH,3050.1226686999994
DREEDR97ZHGNPWFR,5392.167971320003
NKCE9ZGXGSETFAZU,2897.95410737
SWDEGU4MDSDGGJHN,1114.42978253
